bout_id,fighter_id,round,fighter,td_s,td_s_pr_di,td_s_p15m,td_s_p15m_di,td_a,td_a_pr_di,td_a_p15m,td_a_p15m_di,sba,sba_pr_di,sba_p15m,sba_p15m_di,rev,rev_pr_di,rev_p15m,rev_p15m_di,ps,ps_pr_di,ps_p15m,ps_p15m_di
0e9091311ca565ce,1f454354805b6f75,1,Anderson Silva,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0e9091311ca565ce,1f454354805b6f75,2,Anderson Silva,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0e9091311ca565ce,1f454354805b6f75,3,Anderson Silva,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0e9091311ca565ce,1f454354805b6f75,4,Anderson Silva,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0e9091311ca565ce,1f454354805b6f75,5,Anderson Silva,0,0,0.0,0.0,0,-1,0.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0e94e0a8c2130cea,0aa92558424ced9e,1,Randy Couture,1,1,3.0,3.0,3,3,9.0,9.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0e94e0a8c2130cea,0aa92558424ced9e,2,Randy Couture,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0e969ae805006d1f,476fe566d2df676e,1,Modestas Bukauskas,0,0,0.0,0.0,0,-1,0.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0e9b7e682e0a79f1,5866fc86183a9fb8,1,Erick Silva,0,0,0.0,0.0,0,-1,0.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0,1,1,3.0,3.0
0e9b7e682e0a79f1,5866fc86183a9fb8,2,Erick Silva,0,-1,0.0,-3.0,0,-1,0.0,-3.0,1,1,3.0,3.0,1,1,3.0,3.0,2,0,6.0,0.0
0e9b7e682e0a79f1,5866fc86183a9fb8,3,Erick Silva,0,0,0.0,0.0,0,-2,0.0,-7.594936708860758,1,1,3.797468354430379,3.797468354430379,0,0,0.0,0.0,1,1,3.797468354430379,3.797468354430379
0ea087a71863184d,59583ff832fe9d68,2,Krzysztof Soszynski,0,0,0.0,0.0,0,-1,0.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0ea087a71863184d,59583ff832fe9d68,1,Krzysztof Soszynski,0,-2,0.0,-6.0,0,-3,0.0,-9.0,0,0,0.0,0.0,0,0,0.0,0.0,0,-1,0.0,-3.0
0ea087a71863184d,59583ff832fe9d68,3,Krzysztof Soszynski,0,0,0.0,0.0,1,0,14.0625,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0eab2845f901f8b6,1a98c9dbb7fc3959,3,Jocelyn Jones-Lybarger,0,0,0.0,0.0,1,1,3.0,3.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0eab2845f901f8b6,1a98c9dbb7fc3959,1,Jocelyn Jones-Lybarger,0,0,0.0,0.0,0,-2,0.0,-6.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0eab2845f901f8b6,1a98c9dbb7fc3959,2,Jocelyn Jones-Lybarger,0,0,0.0,0.0,1,-1,3.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0,0,-1,0.0,-3.0
0eac602503b48b1a,5331b25a60417ffb,1,Anthony Rocco Martin,0,0,0.0,0.0,2,1,6.0,3.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0eac602503b48b1a,5331b25a60417ffb,2,Anthony Rocco Martin,0,-1,0.0,-6.040268456375839,1,0,6.040268456375839,0.0,0,-1,0.0,-6.040268456375839,0,0,0.0,0.0,0,-2,0.0,-12.080536912751677
0ec579db0efcf0c6,2f732dd9210d301f,3,Tito Ortiz,1,0,3.0,0.0,4,2,12.0,6.0,1,1,3.0,3.0,0,0,0.0,0.0,0,-1,0.0,-3.0
0ec579db0efcf0c6,2f732dd9210d301f,1,Tito Ortiz,1,1,3.0,3.0,6,5,18.0,15.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0ec579db0efcf0c6,2f732dd9210d301f,2,Tito Ortiz,1,0,3.0,0.0,1,-5,3.0,-15.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0ecbb881c74a63f5,3591d0d5d382a381,3,Francis Carmont,0,-2,0.0,-6.0,2,-1,6.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0,0,-4,0.0,-12.0
0ecbb881c74a63f5,3591d0d5d382a381,2,Francis Carmont,0,-1,0.0,-3.0,0,-1,0.0,-3.0,1,1,3.0,3.0,0,0,0.0,0.0,0,-3,0.0,-9.0
0ecbb881c74a63f5,3591d0d5d382a381,1,Francis Carmont,1,1,3.0,3.0,2,2,6.0,6.0,0,0,0.0,0.0,0,-1,0.0,-3.0,0,0,0.0,0.0
0ed093f6aaab94d3,349aaa3da11eb587,1,Karo Parisyan,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0f0473dde4b873ca,54578e5927adea53,1,Richie Vaculik,1,1,3.0,3.0,1,0,3.0,0.0,0,0,0.0,0.0,0,-1,0.0,-3.0,1,0,3.0,0.0
0f0473dde4b873ca,54578e5927adea53,2,Richie Vaculik,1,0,3.0,0.0,1,0,3.0,0.0,1,1,3.0,3.0,1,0,3.0,0.0,1,0,3.0,0.0
0f0473dde4b873ca,54578e5927adea53,3,Richie Vaculik,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0f215b143e08f425,6546af7ab545b90c,2,Darren Uyenoyama,0,0,0.0,0.0,5,5,15.0,15.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0f215b143e08f425,6546af7ab545b90c,3,Darren Uyenoyama,0,-2,0.0,-6.0,1,-1,3.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0f215b143e08f425,6546af7ab545b90c,1,Darren Uyenoyama,2,1,6.0,3.0,4,3,12.0,9.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0f22781ab4635414,3974fa35c917af1d,1,Ricardo Lamas,1,0,3.0,0.0,3,2,9.0,6.0,0,-1,0.0,-3.0,0,0,0.0,0.0,1,0,3.0,0.0
0f22781ab4635414,3974fa35c917af1d,2,Ricardo Lamas,1,1,6.617647058823529,6.617647058823529,1,1,6.617647058823529,6.617647058823529,1,1,6.617647058823529,6.617647058823529,0,0,0.0,0.0,0,0,0.0,0.0
0f235698600c962e,9fe85152f351e737,1,Mike Swick,0,0,0.0,0.0,0,-1,0.0,-27.272727272727273,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0f23c5569204a69b,3738e68d2261e60f,2,Andrei Arlovski,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0f23c5569204a69b,3738e68d2261e60f,1,Andrei Arlovski,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0f2611c3ec4661dd,a0c64f272b65d441,1,Eric Shelton,0,-1,0.0,-3.0,1,0,3.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,-1,0.0,-3.0
0f2611c3ec4661dd,a0c64f272b65d441,2,Eric Shelton,0,-1,0.0,-3.0,1,-1,3.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0f2611c3ec4661dd,a0c64f272b65d441,3,Eric Shelton,0,-3,0.0,-9.0,0,-6,0.0,-18.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0f369d09416b9e34,52c2ae6d2f2d2613,1,Youssef Zalal,0,-1,0.0,-3.0,1,-1,3.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0f369d09416b9e34,52c2ae6d2f2d2613,2,Youssef Zalal,0,0,0.0,0.0,0,-1,0.0,-3.0,0,0,0.0,0.0,1,0,3.0,0.0,0,-1,0.0,-3.0
0f369d09416b9e34,52c2ae6d2f2d2613,3,Youssef Zalal,0,-1,0.0,-3.0,1,-4,3.0,-12.0,0,0,0.0,0.0,0,0,0.0,0.0,0,-1,0.0,-3.0
0f3e6876516edeaf,00e11b5c8b7bfeeb,1,Luke Rockhold,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0f461c4ddf70eff9,2b93ebd9f5417ad2,2,Michael Bisping,0,0,0.0,0.0,3,3,23.68421052631579,23.68421052631579,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0f461c4ddf70eff9,2b93ebd9f5417ad2,1,Michael Bisping,3,3,9.0,9.0,5,5,15.0,15.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0f5f1f5828ebd9c5,960d6cae8879ba2b,1,Robert Peralta,1,1,3.0,3.0,1,0,3.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0f5f1f5828ebd9c5,960d6cae8879ba2b,3,Robert Peralta,0,-2,0.0,-6.0,0,-6,0.0,-18.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0f5f1f5828ebd9c5,960d6cae8879ba2b,2,Robert Peralta,0,0,0.0,0.0,0,-6,0.0,-18.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0f641756e99605ad,165c244bcca3ed26,2,Seo Hee,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0f641756e99605ad,165c244bcca3ed26,3,Seo Hee,0,0,0.0,0.0,2,2,6.0,6.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0f641756e99605ad,165c244bcca3ed26,1,Seo Hee,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0f6dd5d9a96ceb9d,621a6c59f88a44fe,3,Matt Hughes,1,1,3.0,3.0,1,1,3.0,3.0,1,1,3.0,3.0,0,-1,0.0,-3.0,3,2,9.0,6.0
0f6dd5d9a96ceb9d,621a6c59f88a44fe,1,Matt Hughes,0,0,0.0,0.0,0,-1,0.0,-3.0,0,-1,0.0,-3.0,0,0,0.0,0.0,4,4,12.0,12.0
0f6dd5d9a96ceb9d,621a6c59f88a44fe,4,Matt Hughes,1,1,4.147465437788019,4.147465437788019,1,1,4.147465437788019,4.147465437788019,0,0,0.0,0.0,0,0,0.0,0.0,2,2,8.294930875576037,8.294930875576037
0f6dd5d9a96ceb9d,621a6c59f88a44fe,2,Matt Hughes,2,2,6.0,6.0,4,4,12.0,12.0,0,0,0.0,0.0,0,0,0.0,0.0,3,3,9.0,9.0
0f73ee9121ec7539,9deff9e3e8d94d47,1,Josh Samman,0,-1,0.0,-3.0,3,2,9.0,6.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0f73ee9121ec7539,9deff9e3e8d94d47,2,Josh Samman,0,-1,0.0,-3.9301310043668116,0,-1,0.0,-3.9301310043668116,0,0,0.0,0.0,0,0,0.0,0.0,0,-3,0.0,-11.790393013100436
0f74449bf6f64616,282fa667ff9c51ed,1,Cole Miller,0,-1,0.0,-3.0,0,-1,0.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0f74449bf6f64616,282fa667ff9c51ed,2,Cole Miller,0,-3,0.0,-9.0,0,-5,0.0,-15.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0f74449bf6f64616,282fa667ff9c51ed,3,Cole Miller,0,-1,0.0,-3.0,0,-1,0.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0f826e7bbb73b53f,1ebdcb7488d0ebee,3,Pearl Gonzalez,0,-1,0.0,-3.0,6,5,18.0,15.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0f826e7bbb73b53f,1ebdcb7488d0ebee,1,Pearl Gonzalez,0,0,0.0,0.0,4,4,12.0,12.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0f826e7bbb73b53f,1ebdcb7488d0ebee,2,Pearl Gonzalez,0,0,0.0,0.0,5,5,15.0,15.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0f85a1d9ce42d13e,a845f0735bc67405,2,Jake Matthews,1,1,3.0,3.0,1,1,3.0,3.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0f85a1d9ce42d13e,a845f0735bc67405,1,Jake Matthews,0,0,0.0,0.0,2,2,6.0,6.0,0,0,0.0,0.0,0,0,0.0,0.0,0,-1,0.0,-3.0
0f88658e787815c8,193b9d1858bc4df3,1,Dan Hooker,0,-1,0.0,-5.0,0,-2,0.0,-10.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0f8b2f7299b5e114,749f572d1d3161fb,1,Khalil Rountree,0,0,0.0,0.0,0,-1,0.0,-3.0405405405405403,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0f9679fda36f7f41,4a57ebb14315b251,1,Randa Markos,1,1,3.409090909090909,3.409090909090909,1,1,3.409090909090909,3.409090909090909,1,1,3.409090909090909,3.409090909090909,0,0,0.0,0.0,2,2,6.818181818181818,6.818181818181818
0f9be7ac405772f8,d0f3959b4a9747e6,4,Jose Aldo,0,-1,0.0,-3.0,0,-2,0.0,-6.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0f9be7ac405772f8,d0f3959b4a9747e6,5,Jose Aldo,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,-1,0.0,-4.411764705882353
0f9be7ac405772f8,d0f3959b4a9747e6,1,Jose Aldo,0,0,0.0,0.0,1,1,3.0,3.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0f9be7ac405772f8,d0f3959b4a9747e6,2,Jose Aldo,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0f9be7ac405772f8,d0f3959b4a9747e6,3,Jose Aldo,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0fa31c9f7495810b,4b4753d19489297f,1,Anthony Perosh,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0fad42b9ab3f31be,3be081c29bf734d9,2,Takanori Gomi,0,-1,0.0,-3.0,0,-3,0.0,-9.0,0,-1,0.0,-3.0,0,0,0.0,0.0,0,-1,0.0,-3.0
0fad42b9ab3f31be,3be081c29bf734d9,3,Takanori Gomi,0,0,0.0,0.0,1,0,3.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,1,3.0,3.0
0fad42b9ab3f31be,3be081c29bf734d9,1,Takanori Gomi,1,0,3.0,0.0,1,0,3.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0fcf42b68f2f0fa3,5444c5a201d3ee5a,1,Jamahal Hill,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0fd5485e64712df9,80eacd4da0617c57,1,Joseph Benavidez,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0fd5485e64712df9,80eacd4da0617c57,2,Joseph Benavidez,0,0,0.0,0.0,4,3,12.0,9.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0fd5485e64712df9,80eacd4da0617c57,3,Joseph Benavidez,0,0,0.0,0.0,2,2,6.0,6.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0fd639e6e28c51bb,1411c630ba711b64,1,Tommy Speer,0,-1,0.0,-7.43801652892562,0,-2,0.0,-14.87603305785124,0,-1,0.0,-7.43801652892562,0,0,0.0,0.0,0,-2,0.0,-14.87603305785124
0fd8214ac276728e,3d6749c4267da18f,1,Joanna Jedrzejczyk,0,-1,0.0,-3.0,0,-3,0.0,-9.0,0,0,0.0,0.0,0,0,0.0,0.0,0,-1,0.0,-3.0
0fd8214ac276728e,3d6749c4267da18f,2,Joanna Jedrzejczyk,0,-1,0.0,-3.0,0,-3,0.0,-9.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0fd8214ac276728e,3d6749c4267da18f,3,Joanna Jedrzejczyk,0,0,0.0,0.0,0,-3,0.0,-9.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0fd8214ac276728e,3d6749c4267da18f,4,Joanna Jedrzejczyk,0,0,0.0,0.0,0,-1,0.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0fd8214ac276728e,3d6749c4267da18f,5,Joanna Jedrzejczyk,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0fe3681eb934bdc3,492b202d2064e7a9,1,Fabricio Werdum,2,2,6.428571428571429,6.428571428571429,4,4,12.857142857142858,12.857142857142858,0,0,0.0,0.0,0,0,0.0,0.0,3,3,9.642857142857142,9.642857142857142
0fe4e788b16c03cd,7aa88401f93ce836,1,Amar Suloev,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0fe4e788b16c03cd,7aa88401f93ce836,3,Amar Suloev,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0fe4e788b16c03cd,7aa88401f93ce836,2,Amar Suloev,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0fea1cff62e26b46,7b310409440c9102,1,Lipeng Zhang,1,1,3.0,3.0,1,1,3.0,3.0,2,2,6.0,6.0,0,-1,0.0,-3.0,2,1,6.0,3.0
0fea1cff62e26b46,7b310409440c9102,2,Lipeng Zhang,3,3,9.0,9.0,6,6,18.0,18.0,0,0,0.0,0.0,0,-1,0.0,-3.0,2,2,6.0,6.0
0fea1cff62e26b46,7b310409440c9102,3,Lipeng Zhang,0,0,0.0,0.0,3,3,9.0,9.0,0,0,0.0,0.0,0,0,0.0,0.0,0,-1,0.0,-3.0
0febad4c4a3d69fc,73c7cfa551289285,1,BJ Penn,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0febad4c4a3d69fc,73c7cfa551289285,2,BJ Penn,0,-1,0.0,-3.0,0,-2,0.0,-6.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0febad4c4a3d69fc,73c7cfa551289285,3,BJ Penn,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0fed8d8499eae01a,470fedbc8563ac47,1,Daniel Omielanczuk,0,-2,0.0,-6.0,0,-2,0.0,-6.0,0,0,0.0,0.0,0,0,0.0,0.0,0,-2,0.0,-6.0
0fed8d8499eae01a,470fedbc8563ac47,2,Daniel Omielanczuk,0,-1,0.0,-3.0,0,-3,0.0,-9.0,0,-2,0.0,-6.0,1,0,3.0,0.0,1,-1,3.0,-3.0
0fed8d8499eae01a,470fedbc8563ac47,3,Daniel Omielanczuk,1,0,3.0,0.0,1,-1,3.0,-3.0,0,0,0.0,0.0,1,1,3.0,3.0,0,-1,0.0,-3.0
0ff019f37961b954,50cc91ce2982785d,3,Ricco Rodriguez,1,1,5.0,5.0,1,0,5.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0ff019f37961b954,50cc91ce2982785d,2,Ricco Rodriguez,0,-1,0.0,-3.0,1,-2,3.0,-6.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0ff019f37961b954,50cc91ce2982785d,1,Ricco Rodriguez,2,1,6.0,3.0,2,0,6.0,0.0,1,1,3.0,3.0,0,0,0.0,0.0,3,3,9.0,9.0
1019f2a9c012e949,23024fdfc966410a,1,Gilbert Burns,1,1,3.0,3.0,2,2,6.0,6.0,0,0,0.0,0.0,0,0,0.0,0.0,1,1,3.0,3.0
1019f2a9c012e949,23024fdfc966410a,2,Gilbert Burns,1,1,3.0,3.0,2,1,6.0,3.0,0,0,0.0,0.0,0,0,0.0,0.0,1,1,3.0,3.0
1019f2a9c012e949,23024fdfc966410a,3,Gilbert Burns,1,1,3.0,3.0,3,3,9.0,9.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
1019f330bdecfc65,2c99576fefe53c7c,2,Renan Barao,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
1019f330bdecfc65,2c99576fefe53c7c,1,Renan Barao,0,0,0.0,0.0,1,1,3.0,3.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
102fb91414fd24ab,122ac9b816d8b71c,1,Shana Dobson,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
103a7d8c4f17714b,275aca31f61ba28c,2,Islam Makhachev,1,1,3.0,3.0,3,1,9.0,3.0,0,0,0.0,0.0,0,0,0.0,0.0,1,1,3.0,3.0
103a7d8c4f17714b,275aca31f61ba28c,3,Islam Makhachev,2,2,6.0,6.0,2,-1,6.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
103a7d8c4f17714b,275aca31f61ba28c,1,Islam Makhachev,1,0,3.0,0.0,4,-3,12.0,-9.0,0,0,0.0,0.0,0,0,0.0,0.0,1,1,3.0,3.0
103b36a1b9d98102,31123249b0bbf52e,1,Matt Brown,0,-2,0.0,-6.0,0,-8,0.0,-24.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
103b36a1b9d98102,31123249b0bbf52e,2,Matt Brown,0,-3,0.0,-12.857142857142858,0,-3,0.0,-12.857142857142858,0,-1,0.0,-4.285714285714286,0,0,0.0,0.0,0,-3,0.0,-12.857142857142858
106088694fa0c682,73e09f837f3b5ecc,1,Rogerio Nogueira,0,-1,0.0,-3.0,0,-1,0.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0,0,-3,0.0,-9.0
106088694fa0c682,73e09f837f3b5ecc,2,Rogerio Nogueira,0,-3,0.0,-9.0,0,-3,0.0,-9.0,0,-1,0.0,-3.0,0,0,0.0,0.0,0,-5,0.0,-15.0
106088694fa0c682,73e09f837f3b5ecc,3,Rogerio Nogueira,0,-1,0.0,-3.8961038961038965,0,-1,0.0,-3.8961038961038965,0,0,0.0,0.0,0,0,0.0,0.0,0,-1,0.0,-3.8961038961038965
107079f548338ac3,4b47e71384a9522f,3,Tim Means,2,0,6.0,0.0,2,-3,6.0,-9.0,1,1,3.0,3.0,0,0,0.0,0.0,0,-2,0.0,-6.0
107079f548338ac3,4b47e71384a9522f,2,Tim Means,1,0,3.0,0.0,1,-1,3.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0,0,-1,0.0,-3.0
107079f548338ac3,4b47e71384a9522f,1,Tim Means,0,-1,0.0,-3.0,1,-1,3.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0,0,-1,0.0,-3.0
108140213049e629,75e5fec9f72910ef,2,Gleison Tibau,2,2,6.0,6.0,2,-1,6.0,-3.0,0,-1,0.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0
108140213049e629,75e5fec9f72910ef,3,Gleison Tibau,0,0,0.0,0.0,1,-1,3.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
108140213049e629,75e5fec9f72910ef,1,Gleison Tibau,2,2,6.0,6.0,2,1,6.0,3.0,0,-1,0.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0
1085f281dd966d96,b0f316c60f8d3b47,1,Josh Ferguson,1,0,3.0,0.0,4,2,12.0,6.0,0,0,0.0,0.0,0,0,0.0,0.0,1,-1,3.0,-3.0
1085f281dd966d96,b0f316c60f8d3b47,2,Josh Ferguson,0,-1,0.0,-3.0,2,0,6.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
1085f281dd966d96,b0f316c60f8d3b47,3,Josh Ferguson,0,-1,0.0,-3.0,2,0,6.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,-1,3.0,-3.0
109674a1ee00f55d,67a992d4cff22466,1,Ericka Almeida,0,0,0.0,0.0,1,1,3.0,3.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
109674a1ee00f55d,67a992d4cff22466,3,Ericka Almeida,0,-1,0.0,-3.0,0,-1,0.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
109674a1ee00f55d,67a992d4cff22466,2,Ericka Almeida,0,-2,0.0,-6.0,1,-1,3.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
10976fbb37d41c43,e0ec3c3b6b611f7e,2,Hermes Franca,1,1,5.421686746987952,5.421686746987952,1,-2,5.421686746987952,-10.843373493975903,0,0,0.0,0.0,0,0,0.0,0.0,1,1,5.421686746987952,5.421686746987952
10976fbb37d41c43,e0ec3c3b6b611f7e,1,Hermes Franca,1,0,3.0,0.0,1,0,3.0,0.0,1,1,3.0,3.0,0,0,0.0,0.0,1,-1,3.0,-3.0
10a1947cb3feabc1,4c2d90e335e6df19,1,Alexis Davis,0,-2,0.0,-6.0,2,0,6.0,0.0,1,1,3.0,3.0,0,0,0.0,0.0,0,-1,0.0,-3.0
10a1947cb3feabc1,4c2d90e335e6df19,3,Alexis Davis,0,-1,0.0,-3.0,0,-1,0.0,-3.0,1,1,3.0,3.0,1,1,3.0,3.0,1,1,3.0,3.0
10a1947cb3feabc1,4c2d90e335e6df19,2,Alexis Davis,1,0,3.0,0.0,1,0,3.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0,3.0,0.0
10b19bb48aadc6bd,0541480fbf719d86,1,Houston Alexander,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
10b31e991c2d0d4e,2c9d00968f818270,2,Hakeem Dawodu,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
10b31e991c2d0d4e,2c9d00968f818270,1,Hakeem Dawodu,0,0,0.0,0.0,0,-1,0.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
10b31e991c2d0d4e,2c9d00968f818270,3,Hakeem Dawodu,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
10cca6f437922b6c,0aa92558424ced9e,1,Randy Couture,0,-1,0.0,-3.0,0,-1,0.0,-3.0,1,0,3.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
