bout_id,fighter_id,round,fighter,d_ss_s,d_ss_s_pr_di,d_ss_s_p15m,d_ss_s_p15m_di,d_ss_a,d_ss_a_pr_di,d_ss_a_p15m,d_ss_a_p15m_di,c_ss_s,c_ss_s_pr_di,c_ss_s_p15m,c_ss_s_p15m_di,c_ss_a,c_ss_a_pr_di,c_ss_a_p15m,c_ss_a_p15m_di,g_ss_s,g_ss_s_pr_di,g_ss_s_p15m,g_ss_s_p15m_di,g_ss_a,g_ss_a_pr_di,g_ss_a_p15m,g_ss_a_p15m_di
4618dcef2dc6250f,3b9f723e2720a238,1,Roger Bowling,4,-9,12.0,-27.0,28,0,84.0,0.0,2,-9,6.0,-27.0,2,-9,6.0,-27.0,0,-9,0.0,-27.0,0,-9,0.0,-27.0
4618dcef2dc6250f,3b9f723e2720a238,2,Roger Bowling,3,1,28.42105263157895,9.473684210526319,3,-2,28.42105263157895,-18.947368421052634,0,0,0.0,0.0,0,-1,0.0,-9.473684210526315,0,-8,0.0,-75.78947368421052,0,-10,0.0,-94.73684210526316
0f215b143e08f425,6546af7ab545b90c,1,Darren Uyenoyama,5,3,15.0,9.0,12,1,36.0,3.0,1,1,3.0,3.0,1,1,3.0,3.0,0,-2,0.0,-6.0,0,-6,0.0,-18.0
0f215b143e08f425,6546af7ab545b90c,2,Darren Uyenoyama,9,6,27.0,18.0,20,-5,60.0,-15.0,0,0,0.0,0.0,0,0,0.0,0.0,0,-1,0.0,-3.0,0,-8,0.0,-24.0
0f215b143e08f425,6546af7ab545b90c,3,Darren Uyenoyama,11,-6,33.0,-18.0,31,-30,93.0,-90.0,2,0,6.0,0.0,2,-1,6.0,-3.0,5,5,15.0,15.0,5,3,15.0,9.0
fe52c91f751e8db6,8349d55cdecd393a,1,Antonio Silva,11,5,33.0,15.0,17,-3,51.0,-9.0,2,2,6.0,6.0,2,2,6.0,6.0,0,0,0.0,0.0,1,1,3.0,3.0
fe52c91f751e8db6,8349d55cdecd393a,2,Antonio Silva,19,8,57.0,24.0,38,1,114.0,3.0,0,0,0.0,0.0,2,2,6.0,6.0,0,0,0.0,0.0,0,0,0.0,0.0
fe52c91f751e8db6,8349d55cdecd393a,3,Antonio Silva,5,-2,15.0,-6.0,11,-2,33.0,-6.0,5,5,15.0,15.0,6,6,18.0,18.0,0,-9,0.0,-27.0,0,-9,0.0,-27.0
fe52c91f751e8db6,8349d55cdecd393a,4,Antonio Silva,16,1,48.0,3.0,33,12,99.0,36.0,2,1,6.0,3.0,3,2,9.0,6.0,14,13,42.0,39.0,22,20,66.0,60.0
fe52c91f751e8db6,8349d55cdecd393a,5,Antonio Silva,17,-34,51.0,-102.0,39,-31,117.0,-93.0,6,4,18.0,12.0,12,10,36.0,30.0,0,0,0.0,0.0,0,0,0.0,0.0
b568f3700aa2c1f7,140745cbbcb023ac,1,Mauricio Rua,8,7,114.28571428571428,100.0,11,4,157.14285714285714,57.14285714285715,0,0,0.0,0.0,0,0,0.0,0.0,1,1,14.285714285714285,14.285714285714285,1,1,14.285714285714285,14.285714285714285
bfc321f0b0a7bf40,4b4753d19489297f,1,Anthony Perosh,5,-2,15.0,-6.0,27,9,81.0,27.0,0,-4,0.0,-12.0,0,-4,0.0,-12.0,0,-11,0.0,-33.0,0,-17,0.0,-51.0
bfc321f0b0a7bf40,4b4753d19489297f,2,Anthony Perosh,3,1,9.0,3.0,7,1,21.0,3.0,0,0,0.0,0.0,0,0,0.0,0.0,0,-24,0.0,-72.0,0,-26,0.0,-78.0
bfc321f0b0a7bf40,4b4753d19489297f,3,Anthony Perosh,1,-1,3.0,-3.0,3,-1,9.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0,0,-20,0.0,-60.0,0,-25,0.0,-75.0
45e6eec6b35d7dfe,60029bcf496bd707,1,Soa Palelei,1,0,6.976744186046512,0.0,3,0,20.930232558139533,0.0,0,0,0.0,0.0,0,0,0.0,0.0,11,11,76.74418604651163,76.74418604651163,11,11,76.74418604651163,76.74418604651163
adc1b34f6988bd68,00debc804e2b1cd4,1,Dylan Andrews,2,-6,6.0,-18.0,9,-10,27.0,-30.0,0,-3,0.0,-9.0,0,-4,0.0,-12.0,0,0,0.0,0.0,0,0,0.0,0.0
adc1b34f6988bd68,00debc804e2b1cd4,2,Dylan Andrews,11,1,33.0,3.0,22,-7,66.0,-21.0,0,-1,0.0,-3.0,0,-1,0.0,-3.0,0,-5,0.0,-15.0,0,-5,0.0,-15.0
39efb868dbe7e311,673ea7dcc786b1b3,1,Bethe Correia,21,12,63.0,36.0,32,-17,96.0,-51.0,3,1,9.0,3.0,4,1,12.0,3.0,0,0,0.0,0.0,0,0,0.0,0.0
39efb868dbe7e311,673ea7dcc786b1b3,2,Bethe Correia,12,-9,36.0,-27.0,32,-22,96.0,-66.0,5,-1,15.0,-3.0,5,-3,15.0,-9.0,0,0,0.0,0.0,0,0,0.0,0.0
39efb868dbe7e311,673ea7dcc786b1b3,3,Bethe Correia,24,8,72.0,24.0,45,-27,135.0,-81.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
b951f2d4080ef172,48e093ea1f43a053,1,Takeya Mizugaki,45,22,135.0,66.0,121,44,363.0,132.0,3,3,9.0,9.0,6,6,18.0,18.0,1,1,3.0,3.0,2,2,6.0,6.0
b951f2d4080ef172,48e093ea1f43a053,2,Takeya Mizugaki,50,26,150.0,78.0,121,45,363.0,135.0,6,6,18.0,18.0,6,6,18.0,18.0,0,0,0.0,0.0,0,0,0.0,0.0
b951f2d4080ef172,48e093ea1f43a053,3,Takeya Mizugaki,47,-6,141.0,-18.0,146,12,438.0,36.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
e982a2648d69fda6,0c5c66ddd1886b83,1,Caio Magalhaes,9,3,27.0,9.0,23,-2,69.0,-6.0,8,-7,24.0,-21.0,10,-6,30.0,-18.0,0,0,0.0,0.0,0,0,0.0,0.0
e982a2648d69fda6,0c5c66ddd1886b83,2,Caio Magalhaes,4,2,12.0,6.0,9,2,27.0,6.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
e982a2648d69fda6,0c5c66ddd1886b83,3,Caio Magalhaes,10,3,30.0,9.0,20,4,60.0,12.0,0,0,0.0,0.0,0,0,0.0,0.0,1,1,3.0,3.0,1,1,3.0,3.0
e14b4f2c7b36d0b9,54578e5927adea53,1,Richie Vaculik,2,-3,6.360424028268551,-9.540636042402827,7,-2,22.261484098939928,-6.36042402826855,0,-3,0.0,-9.540636042402825,0,-5,0.0,-15.901060070671377,0,-19,0.0,-60.42402826855123,0,-23,0.0,-73.14487632508833
678eb77df5589eac,4e06913c91da5200,1,Krzysztof Jotko,3,1,9.0,3.0,9,4,27.0,12.0,1,-1,3.0,-3.0,2,0,6.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
678eb77df5589eac,4e06913c91da5200,2,Krzysztof Jotko,5,4,15.0,12.0,17,11,51.0,33.0,6,1,18.0,3.0,8,2,24.0,6.0,0,0,0.0,0.0,0,0,0.0,0.0
678eb77df5589eac,4e06913c91da5200,3,Krzysztof Jotko,2,0,6.0,0.0,10,5,30.0,15.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
2389557cfa02df78,1ad381c8994c4e5b,1,Ben Wall,1,-7,20.930232558139533,-146.51162790697674,3,-11,62.7906976744186,-230.2325581395349,0,0,0.0,0.0,0,0,0.0,0.0,0,-1,0.0,-20.930232558139533,0,-1,0.0,-20.930232558139533
f0815638f558968d,7d96bc577e5178b2,1,Gray Maynard,3,-12,17.08860759493671,-68.35443037974684,12,-21,68.35443037974684,-119.62025316455697,1,-17,5.69620253164557,-96.83544303797468,1,-21,5.69620253164557,-119.62025316455697,1,1,5.69620253164557,5.69620253164557,2,2,11.39240506329114,11.39240506329114
fca7fbd0bafc480c,3253b16d38ae087d,1,Julianna Pena,0,-2,0.0,-6.020066889632107,4,2,12.040133779264213,6.020066889632107,1,-1,3.0100334448160533,-3.0100334448160533,2,-1,6.020066889632107,-3.0100334448160524,32,32,96.3210702341137,96.3210702341137,70,70,210.70234113712374,210.70234113712374
a072ec605bebe5a8,113df4fde64735c6,1,Davey Grant,9,4,27.0,12.0,24,-1,72.0,-3.0,5,-2,15.0,-6.0,10,-3,30.0,-9.0,0,0,0.0,0.0,0,-1,0.0,-3.0
a072ec605bebe5a8,113df4fde64735c6,2,Davey Grant,4,2,27.692307692307693,13.846153846153847,10,1,69.23076923076924,6.923076923076927,0,-1,0.0,-6.923076923076923,0,-1,0.0,-6.923076923076923,0,0,0.0,0.0,0,-1,0.0,-6.923076923076923
1b7bc992c26ac10f,92b36014314b028b,1,Peggy Morgan,4,-2,12.0,-6.0,18,2,54.0,6.0,0,-6,0.0,-18.0,1,-5,3.0,-15.0,0,-7,0.0,-21.0,0,-7,0.0,-21.0
1b7bc992c26ac10f,92b36014314b028b,2,Peggy Morgan,22,-37,66.0,-111.0,92,-1,276.0,-3.0,0,-6,0.0,-18.0,3,-5,9.0,-15.0,0,0,0.0,0.0,0,0,0.0,0.0
1b7bc992c26ac10f,92b36014314b028b,3,Peggy Morgan,5,-17,15.0,-51.0,27,-7,81.0,-21.0,0,-17,0.0,-51.0,2,-19,6.0,-57.0,3,3,9.0,9.0,4,4,12.0,12.0
2a940fac11da404d,4498b382c65a7faa,1,Roxanne Modafferi,24,-1,72.0,-3.0,104,57,312.0,171.0,2,-2,6.0,-6.0,2,-3,6.0,-9.0,0,0,0.0,0.0,0,0,0.0,0.0
2a940fac11da404d,4498b382c65a7faa,2,Roxanne Modafferi,6,-5,18.0,-15.0,34,9,102.0,27.0,2,-3,6.0,-9.0,5,0,15.0,0.0,0,-6,0.0,-18.0,0,-8,0.0,-24.0
2a940fac11da404d,4498b382c65a7faa,3,Roxanne Modafferi,5,-9,15.0,-27.0,46,22,138.0,66.0,3,1,9.0,3.0,3,0,9.0,0.0,0,-13,0.0,-39.0,0,-16,0.0,-48.0
b186f4778257ca6d,3f52ce18fb98008f,1,Akira Corassani,1,-1,36.0,-36.0,2,-2,72.0,-72.0,0,-2,0.0,-72.0,0,-2,0.0,-72.0,0,-1,0.0,-36.0,0,-1,0.0,-36.0
e9ec16e4e7cfb120,5fceb45939fc0c8a,1,Tom Niinimaki,0,-1,0.0,-3.0,2,-7,6.0,-21.0,0,0,0.0,0.0,0,0,0.0,0.0,5,5,15.0,15.0,8,8,24.0,24.0
e9ec16e4e7cfb120,5fceb45939fc0c8a,2,Tom Niinimaki,1,-2,3.0,-6.0,2,-4,6.0,-12.0,2,-1,6.0,-3.0,2,-1,6.0,-3.0,4,4,12.0,12.0,5,5,15.0,15.0
e9ec16e4e7cfb120,5fceb45939fc0c8a,3,Tom Niinimaki,2,0,6.0,0.0,4,-3,12.0,-9.0,0,0,0.0,0.0,0,-2,0.0,-6.0,3,-3,9.0,-9.0,4,-2,12.0,-6.0
2b5058614b56a898,03f982ca3735070c,1,Walt Harris,10,2,30.0,6.0,29,-4,87.0,-12.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
2b5058614b56a898,03f982ca3735070c,2,Walt Harris,8,-9,24.0,-27.0,40,-11,120.0,-33.0,0,0,0.0,0.0,0,-1,0.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0
2b5058614b56a898,03f982ca3735070c,3,Walt Harris,0,0,0.0,0.0,2,-2,6.0,-6.0,0,0,0.0,0.0,0,0,0.0,0.0,0,-8,0.0,-24.0,0,-16,0.0,-48.0
64e1197b8d5d0706,519e4fe37ce9ff75,1,Drew Dober,17,-8,51.0,-24.0,63,-11,189.0,-33.0,8,5,24.0,15.0,15,9,45.0,27.0,0,0,0.0,0.0,0,0,0.0,0.0
64e1197b8d5d0706,519e4fe37ce9ff75,2,Drew Dober,11,-11,33.0,-33.0,59,-3,177.0,-9.0,5,-3,15.0,-9.0,11,-5,33.0,-15.0,0,0,0.0,0.0,0,0,0.0,0.0
64e1197b8d5d0706,519e4fe37ce9ff75,3,Drew Dober,15,-19,45.0,-57.0,72,-24,216.0,-72.0,5,-8,15.0,-24.0,6,-10,18.0,-30.0,0,0,0.0,0.0,0,0,0.0,0.0
c9ebbba18e4e1e84,20999e27ddd94bda,1,Ryan Benoit,13,-6,39.0,-18.0,48,7,144.0,21.0,0,-1,0.0,-3.0,0,-1,0.0,-3.0,0,-2,0.0,-6.0,0,-5,0.0,-15.0
c9ebbba18e4e1e84,20999e27ddd94bda,2,Ryan Benoit,3,2,9.963099630996311,6.642066420664207,11,3,36.53136531365314,9.963099630996314,0,0,0.0,0.0,0,0,0.0,0.0,2,-3,6.642066420664206,-9.963099630996311,4,-5,13.284132841328413,-16.605166051660518
7ff036c99621eb1c,0941df56f6ac954b,1,Johny Hendricks,4,-5,12.0,-15.0,12,-14,36.0,-42.0,14,4,42.0,12.0,15,3,45.0,9.0,0,0,0.0,0.0,0,0,0.0,0.0
7ff036c99621eb1c,0941df56f6ac954b,2,Johny Hendricks,19,-8,57.0,-24.0,56,-9,168.0,-27.0,11,10,33.0,30.0,16,14,48.0,42.0,0,0,0.0,0.0,0,0,0.0,0.0
7ff036c99621eb1c,0941df56f6ac954b,3,Johny Hendricks,15,-15,45.0,-45.0,50,-13,150.0,-39.0,0,-1,0.0,-3.0,0,-1,0.0,-3.0,0,0,0.0,0.0,0,0,0.0,0.0
7ff036c99621eb1c,0941df56f6ac954b,4,Johny Hendricks,11,-2,33.0,-6.0,27,2,81.0,6.0,3,2,9.0,6.0,4,3,12.0,9.0,4,4,12.0,12.0,4,4,12.0,12.0
7ff036c99621eb1c,0941df56f6ac954b,5,Johny Hendricks,3,-2,9.0,-6.0,8,-13,24.0,-39.0,1,-2,3.0,-6.0,2,-2,6.0,-6.0,0,-1,0.0,-3.0,0,-1,0.0,-3.0
25cb0e15dfc8deb3,48d1f690b763934c,1,Chael Sonnen,1,0,3.6734693877551026,0.0,7,5,25.714285714285715,18.367346938775512,2,0,7.346938775510205,0.0,7,5,25.714285714285715,18.367346938775512,0,-17,0.0,-62.44897959183674,0,-24,0.0,-88.16326530612245
6c1fa30e1dd38c0b,cbd5d3cdd862e90e,1,Rory MacDonald,7,-5,21.0,-15.0,33,4,99.0,12.0,0,-2,0.0,-6.0,1,-3,3.0,-9.0,0,0,0.0,0.0,0,0,0.0,0.0
6c1fa30e1dd38c0b,cbd5d3cdd862e90e,2,Rory MacDonald,13,5,39.0,15.0,33,14,99.0,42.0,1,1,3.0,3.0,1,0,3.0,0.0,3,3,9.0,9.0,8,8,24.0,24.0
6c1fa30e1dd38c0b,cbd5d3cdd862e90e,3,Rory MacDonald,8,-4,24.0,-12.0,18,-11,54.0,-33.0,0,-1,0.0,-3.0,1,-1,3.0,-3.0,5,-4,15.0,-12.0,12,-6,36.0,-18.0
1f5c71dd2a0672ac,dd37fd509af89f15,1,Josh Koscheck,2,-9,6.474820143884891,-29.136690647482013,12,-5,38.848920863309345,-16.18705035971223,3,-1,9.712230215827336,-3.2374100719424455,3,-1,9.712230215827336,-3.2374100719424455,0,-7,0.0,-22.661870503597118,0,-13,0.0,-42.086330935251794
3081e6e1bc1235a8,3dd92ff9fb0412b3,1,Ali Bagautinov,9,2,27.0,6.0,28,-9,84.0,-27.0,4,2,12.0,6.0,10,8,30.0,24.0,0,0,0.0,0.0,0,0,0.0,0.0
3081e6e1bc1235a8,3dd92ff9fb0412b3,2,Ali Bagautinov,11,0,33.0,0.0,35,-3,105.0,-9.0,0,0,0.0,0.0,0,0,0.0,0.0,1,-1,3.0,-3.0,2,-2,6.0,-6.0
3081e6e1bc1235a8,3dd92ff9fb0412b3,3,Ali Bagautinov,18,-5,54.0,-15.0,75,3,225.0,9.0,0,-3,0.0,-9.0,0,-5,0.0,-15.0,0,0,0.0,0.0,0,0,0.0,0.0
67222a0d79c83086,1d00756835ca67c9,1,Donald Cerrone,9,1,27.0,3.0,21,-5,63.0,-15.0,4,-2,12.0,-6.0,9,0,27.0,0.0,9,9,27.0,27.0,14,14,42.0,42.0
67222a0d79c83086,1d00756835ca67c9,2,Donald Cerrone,7,0,27.510917030567683,0.0,17,-16,66.8122270742358,-62.88209606986899,3,0,11.790393013100436,0.0,6,2,23.580786026200872,7.860262008733626,0,0,0.0,0.0,0,0,0.0,0.0
e9ed827818e8cadf,06f36cf4bd97ec77,1,Ed Herman,1,1,3.0,3.0,2,0,6.0,0.0,2,1,6.0,3.0,3,0,9.0,0.0,0,-7,0.0,-21.0,0,-11,0.0,-33.0
e9ed827818e8cadf,06f36cf4bd97ec77,2,Ed Herman,2,-1,6.0,-3.0,7,1,21.0,3.0,1,1,3.0,3.0,1,1,3.0,3.0,1,-1,3.0,-3.0,2,-2,6.0,-6.0
e9ed827818e8cadf,06f36cf4bd97ec77,3,Ed Herman,2,-3,6.0,-9.0,12,6,36.0,18.0,4,3,12.0,9.0,9,8,27.0,24.0,1,0,3.0,0.0,1,-1,3.0,-3.0
9bec9d2d0dd1d7f7,32ba186f4b0e3267,1,Brian Ebersole,16,-14,48.0,-42.0,44,-36,132.0,-108.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
9bec9d2d0dd1d7f7,32ba186f4b0e3267,2,Brian Ebersole,11,-2,33.0,-6.0,32,-13,96.0,-39.0,2,0,6.0,0.0,5,-8,15.0,-24.0,0,0,0.0,0.0,0,0,0.0,0.0
9bec9d2d0dd1d7f7,32ba186f4b0e3267,3,Brian Ebersole,11,-8,33.0,-24.0,31,-22,93.0,-66.0,2,2,6.0,6.0,2,2,6.0,6.0,0,-7,0.0,-21.0,0,-8,0.0,-24.0
9cc0582c703637aa,af62f99eb7606308,1,Erik Perez,11,4,33.0,12.0,29,5,87.0,15.0,2,2,6.0,6.0,7,5,21.0,15.0,3,3,9.0,9.0,4,4,12.0,12.0
9cc0582c703637aa,af62f99eb7606308,2,Erik Perez,11,3,33.0,9.0,21,-9,63.0,-27.0,2,2,6.0,6.0,2,2,6.0,6.0,7,7,21.0,21.0,9,9,27.0,27.0
9cc0582c703637aa,af62f99eb7606308,3,Erik Perez,7,4,21.0,12.0,26,0,78.0,0.0,3,3,9.0,9.0,5,2,15.0,6.0,4,4,12.0,12.0,5,5,15.0,15.0
a4d7e8241422ed41,e5d03e4d966126bd,1,Jason High,0,0,0.0,0.0,0,-4,0.0,-12.0,1,1,3.0,3.0,2,2,6.0,6.0,1,1,3.0,3.0,3,3,9.0,9.0
a4d7e8241422ed41,e5d03e4d966126bd,2,Jason High,0,0,0.0,0.0,0,-4,0.0,-12.0,0,0,0.0,0.0,0,0,0.0,0.0,0,-4,0.0,-12.0,1,-3,3.0,-9.0
a4d7e8241422ed41,e5d03e4d966126bd,3,Jason High,3,0,9.0,0.0,6,0,18.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,-1,0.0,-3.0,0,-1,0.0,-3.0
55f4c3598797ce6f,901cddcbfa079097,1,Will Campuzano,10,-25,30.0,-75.0,25,-25,75.0,-75.0,0,-2,0.0,-6.0,0,-3,0.0,-9.0,1,0,3.0,0.0,3,2,9.0,6.0
55f4c3598797ce6f,901cddcbfa079097,2,Will Campuzano,16,-9,48.0,-27.0,31,-7,93.0,-21.0,1,0,3.0,0.0,1,0,3.0,0.0,3,3,9.0,9.0,5,5,15.0,15.0
55f4c3598797ce6f,901cddcbfa079097,3,Will Campuzano,9,-7,27.0,-21.0,26,-1,78.0,-3.0,1,1,3.0,3.0,1,1,3.0,3.0,0,-1,0.0,-3.0,0,-1,0.0,-3.0
d8b864e673f53ec2,7bc96507e4b38d3b,1,Cody Donovan,34,8,102.0,24.0,65,12,195.0,36.0,4,3,12.0,9.0,5,4,15.0,12.0,0,0,0.0,0.0,0,0,0.0,0.0
d8b864e673f53ec2,7bc96507e4b38d3b,2,Cody Donovan,12,0,131.7073170731707,0.0,19,-5,208.53658536585365,-54.878048780487774,1,1,10.97560975609756,10.97560975609756,1,1,10.97560975609756,10.97560975609756,0,-4,0.0,-43.90243902439024,0,-4,0.0,-43.90243902439024
1d34e2f80cb91188,0ee783aa00e468f0,1,Vitor Belfort,1,0,11.688311688311687,0.0,1,-1,11.688311688311687,-11.688311688311687,2,2,23.376623376623375,23.376623376623375,2,2,23.376623376623375,23.376623376623375,9,9,105.19480519480518,105.19480519480518,14,14,163.63636363636363,163.63636363636363
2d57ce76f7922ed9,7e47047d0971d566,1,Daniel Sarafian,8,-1,24.0,-3.0,20,-6,60.0,-18.0,0,-1,0.0,-3.0,0,-2,0.0,-6.0,0,0,0.0,0.0,0,0,0.0,0.0
2d57ce76f7922ed9,7e47047d0971d566,2,Daniel Sarafian,10,8,30.0,24.0,14,3,42.0,9.0,0,0,0.0,0.0,1,1,3.0,3.0,0,0,0.0,0.0,0,0,0.0,0.0
2d57ce76f7922ed9,7e47047d0971d566,3,Daniel Sarafian,1,-2,3.0,-6.0,5,-2,15.0,-6.0,2,2,6.0,6.0,4,3,12.0,9.0,0,0,0.0,0.0,0,0,0.0,0.0
c6c37a9e8990baba,53278852bcd91e11,1,Igor Pokrajac,4,1,46.15384615384615,11.53846153846154,9,2,103.84615384615384,23.07692307692308,5,-6,57.69230769230769,-69.23076923076923,7,-5,80.76923076923076,-57.69230769230769,0,-2,0.0,-23.076923076923077,0,-2,0.0,-23.076923076923077
8de959ac3c3eeb85,30a09e43f15f1d75,1,Paulo Thiago,1,-6,6.923076923076923,-41.53846153846155,8,-10,55.38461538461539,-69.23076923076924,4,1,27.692307692307693,6.923076923076923,5,-3,34.61538461538462,-20.769230769230766,0,-2,0.0,-13.846153846153847,0,-2,0.0,-13.846153846153847
389c844a1a56177c,4c7781da8c6cae93,1,Ryan LaFlare,4,1,12.0,3.0,14,4,42.0,12.0,3,3,9.0,9.0,4,4,12.0,12.0,5,5,15.0,15.0,12,10,36.0,30.0
389c844a1a56177c,4c7781da8c6cae93,2,Ryan LaFlare,19,3,57.0,9.0,64,16,192.0,48.0,1,1,3.0,3.0,1,1,3.0,3.0,1,1,3.0,3.0,1,1,3.0,3.0
389c844a1a56177c,4c7781da8c6cae93,3,Ryan LaFlare,11,6,33.0,18.0,31,12,93.0,36.0,5,4,15.0,12.0,7,6,21.0,18.0,26,26,78.0,78.0,36,35,108.0,105.0
2e042964c6498e7a,18968f97ad34f15c,1,Jeremy Stephens,2,1,45.00000000000001,22.500000000000004,2,-3,45.00000000000001,-67.5,0,0,0.0,0.0,0,0,0.0,0.0,1,1,22.500000000000004,22.500000000000004,1,1,22.500000000000004,22.500000000000004
0a70601cc9f2426f,b8aef0faf4ce9b31,1,Sam Sicilia,0,-1,0.0,-8.823529411764707,1,-2,8.823529411764707,-17.647058823529413,0,-2,0.0,-17.647058823529413,0,-2,0.0,-17.647058823529413,11,11,97.05882352941177,97.05882352941177,14,14,123.52941176470588,123.52941176470588
e9bc416752cadd29,16690d100f995f8f,1,Omari Akhmedov,6,3,25.592417061611375,12.796208530805687,7,-2,29.857819905213272,-8.530805687203792,6,-1,25.592417061611375,-4.265402843601898,9,0,38.388625592417064,0.0,2,-6,8.530805687203792,-25.592417061611375,4,-6,17.061611374407583,-25.59241706161138
ee4d086121100177,8a59d346dc976a10,1,Thiago Tavares,5,4,28.48101265822785,22.78481012658228,9,-2,51.265822784810126,-11.392405063291143,1,1,5.69620253164557,5.69620253164557,1,0,5.69620253164557,0.0,1,-2,5.69620253164557,-11.392405063291141,1,-4,5.69620253164557,-22.78481012658228
2dd0a47f43dfe8f6,5f99b2bafb10305f,1,Daron Cruickshank,6,-4,18.0,-12.0,24,10,72.0,30.0,0,0,0.0,0.0,0,0,0.0,0.0,0,-3,0.0,-9.0,0,-5,0.0,-15.0
2dd0a47f43dfe8f6,5f99b2bafb10305f,2,Daron Cruickshank,2,2,10.650887573964496,10.650887573964496,2,2,10.650887573964496,10.650887573964496,0,0,0.0,0.0,0,0,0.0,0.0,0,-3,0.0,-15.976331360946745,0,-3,0.0,-15.976331360946745
5cce3bc28ddb158f,b35ba64b6a2bbcb3,1,Jose Maria,12,5,36.0,15.0,26,0,78.0,0.0,3,-2,9.0,-6.0,3,-3,9.0,-9.0,1,0,3.0,0.0,1,0,3.0,0.0
5cce3bc28ddb158f,b35ba64b6a2bbcb3,2,Jose Maria,22,9,66.0,27.0,44,2,132.0,6.0,2,-3,6.0,-9.0,2,-3,6.0,-9.0,0,-4,0.0,-12.0,0,-4,0.0,-12.0
5cce3bc28ddb158f,b35ba64b6a2bbcb3,3,Jose Maria,0,0,0.0,0.0,1,1,4.522613065326633,4.522613065326633,3,-1,13.567839195979898,-4.522613065326633,3,-1,13.567839195979898,-4.522613065326633,0,-16,0.0,-72.36180904522612,0,-16,0.0,-72.36180904522612
26e876df6d498657,0dba4df5f34d5ff0,1,Rafael Natal,13,4,41.785714285714285,12.857142857142858,35,8,112.5,25.714285714285722,0,0,0.0,0.0,0,0,0.0,0.0,0,-4,0.0,-12.857142857142858,0,-4,0.0,-12.857142857142858
4c257f69fb974088,4c2d90e335e6df19,1,Alexis Davis,12,-3,36.0,-9.0,48,18,144.0,54.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
4c257f69fb974088,4c2d90e335e6df19,2,Alexis Davis,15,2,45.0,6.0,59,31,177.0,93.0,1,0,3.0,0.0,5,4,15.0,12.0,1,1,3.0,3.0,1,0,3.0,0.0
4c257f69fb974088,4c2d90e335e6df19,3,Alexis Davis,11,0,33.0,0.0,41,20,123.0,60.0,10,7,30.0,21.0,17,13,51.0,39.0,0,0,0.0,0.0,0,0,0.0,0.0
b35f2071e6dd4b12,bd21a1e3d41c97ee,1,Ronny Markes,3,-12,9.0,-36.0,17,-20,51.0,-60.0,0,-1,0.0,-3.0,3,-1,9.0,-3.0,1,1,3.0,3.0,2,2,6.0,6.0
b35f2071e6dd4b12,bd21a1e3d41c97ee,2,Ronny Markes,8,-10,24.0,-30.0,37,1,111.0,3.0,0,-3,0.0,-9.0,1,-3,3.0,-9.0,0,0,0.0,0.0,0,-3,0.0,-9.0
b35f2071e6dd4b12,bd21a1e3d41c97ee,3,Ronny Markes,6,-5,54.54545454545455,-45.45454545454545,15,-3,136.36363636363637,-27.272727272727252,0,0,0.0,0.0,0,0,0.0,0.0,0,-2,0.0,-18.181818181818183,0,-2,0.0,-18.181818181818183
dbc3afd71525c83d,47b9e0e7703a4868,1,Jorge Masvidal,8,-2,24.0,-6.0,30,-6,90.0,-18.0,7,5,21.0,15.0,11,8,33.0,24.0,0,0,0.0,0.0,0,0,0.0,0.0
dbc3afd71525c83d,47b9e0e7703a4868,2,Jorge Masvidal,6,-4,18.0,-12.0,24,-7,72.0,-21.0,4,3,12.0,9.0,4,2,12.0,6.0,1,1,3.0,3.0,6,6,18.0,18.0
dbc3afd71525c83d,47b9e0e7703a4868,3,Jorge Masvidal,8,1,24.0,3.0,13,-12,39.0,-36.0,4,3,12.0,9.0,5,4,15.0,12.0,0,-1,0.0,-3.0,0,-2,0.0,-6.0
0cd79ea89d5931d0,2e25c1d983c26311,1,Colton Smith,0,-2,0.0,-6.0,7,-4,21.0,-12.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
0cd79ea89d5931d0,2e25c1d983c26311,2,Colton Smith,0,-5,0.0,-44.554455445544555,6,-2,53.46534653465346,-17.82178217821783,4,4,35.64356435643565,35.64356435643565,5,5,44.554455445544555,44.554455445544555,0,0,0.0,0.0,0,0,0.0,0.0
