bout_id,fighter_id,round,fighter,ss_s,ss_s_pr_di,ss_s_p15m,ss_s_p15m_di,ss_a,ss_a_pr_di,ss_a_p15m,ss_a_p15m_di,ts_s,ts_s_pr_di,ts_s_p15m,ts_s_p15m_di,ts_a,ts_a_pr_di,ts_a_p15m,ts_a_p15m_di,kd,kd_pr_di,kd_p15m,kd_p15m_di
3637e661b6854b49,787bb1f087ccff8a,1,Ciryl Gane,10,0,30.0,0.0,38,7,114.0,21.0,10,0,30.0,0.0,38,7,114.0,21.0,0,0,0.0,0.0
3637e661b6854b49,787bb1f087ccff8a,2,Ciryl Gane,21,8,63.0,24.0,47,10,141.0,30.0,21,8,63.0,24.0,47,10,141.0,30.0,0,0,0.0,0.0
3637e661b6854b49,787bb1f087ccff8a,3,Ciryl Gane,34,25,102.0,75.0,75,39,225.0,117.0,34,25,102.0,75.0,75,39,225.0,117.0,0,0,0.0,0.0
6ea23c2c30f85a89,a68575214ecad140,1,SeungWoo Choi,27,15,81.0,45.0,54,25,162.0,75.0,41,20,123.0,60.0,69,30,207.0,90.0,0,0,0.0,0.0
6ea23c2c30f85a89,a68575214ecad140,2,SeungWoo Choi,44,36,132.0,108.0,82,62,246.0,186.0,62,54,186.0,162.0,101,81,303.0,243.0,1,1,3.0,3.0
6ea23c2c30f85a89,a68575214ecad140,3,SeungWoo Choi,24,11,72.0,33.0,51,21,153.0,63.0,55,17,165.0,51.0,84,28,252.0,84.0,0,0,0.0,0.0
9140e6fdeaa7cd3f,a0e6753c42698f13,1,Ma Omar Morales,7,3,21.0,9.0,14,1,42.0,3.0,24,18,72.0,54.0,34,18,102.0,54.0,0,0,0.0,0.0
9140e6fdeaa7cd3f,a0e6753c42698f13,2,Ma Omar Morales,11,3,33.0,9.0,37,9,111.0,27.0,11,3,33.0,9.0,37,9,111.0,27.0,0,0,0.0,0.0
9140e6fdeaa7cd3f,a0e6753c42698f13,3,Ma Omar Morales,14,11,42.0,33.0,38,23,114.0,69.0,25,18,75.0,54.0,52,33,156.0,99.0,1,1,3.0,3.0
5a5a65d8df176506,a0f0004aadf10b71,1,Alexandre Pantoja,34,14,119.06614785992218,49.027237354085614,62,10,217.12062256809338,35.01945525291828,36,1,126.07003891050583,3.5019455252918306,64,-4,224.12451361867704,-14.007782101167322,1,1,3.501945525291829,3.501945525291829
75523d31940c9344,b9f28e7045fdfce7,1,Raoni Barcelos,9,-7,27.0,-21.0,26,-40,78.0,-120.0,10,-6,30.0,-18.0,27,-40,81.0,-120.0,0,0,0.0,0.0
75523d31940c9344,b9f28e7045fdfce7,2,Raoni Barcelos,20,-3,60.0,-9.0,35,-18,105.0,-54.0,25,-5,75.0,-15.0,42,-21,126.0,-63.0,0,0,0.0,0.0
75523d31940c9344,b9f28e7045fdfce7,3,Raoni Barcelos,13,-3,39.0,-9.0,39,-14,117.0,-42.0,17,-14,51.0,-42.0,43,-27,129.0,-81.0,0,0,0.0,0.0
60e1b3ac3182f5b3,7559395ad833c074,1,Miranda Granger,4,-4,16.143497757847534,-16.143497757847534,8,-4,32.28699551569507,-16.143497757847527,5,-9,20.179372197309416,-36.322869955156946,9,-9,36.322869955156946,-36.322869955156946,0,0,0.0,0.0
15aa55a91cf848cf,20999e27ddd94bda,1,Ryan Benoit,19,7,57.0,21.0,32,-18,96.0,-54.0,19,4,57.0,12.0,32,-21,96.0,-63.0,0,0,0.0,0.0
15aa55a91cf848cf,20999e27ddd94bda,2,Ryan Benoit,26,-2,78.0,-6.0,59,-6,177.0,-18.0,26,-2,78.0,-6.0,59,-6,177.0,-18.0,0,0,0.0,0.0
15aa55a91cf848cf,20999e27ddd94bda,3,Ryan Benoit,23,16,69.0,48.0,37,21,111.0,63.0,39,10,117.0,30.0,54,12,162.0,36.0,0,0,0.0,0.0
82177c0f91d9618a,f1b2aa7853d1ed6e,1,Kamaru Usman,34,-5,102.0,-15.0,91,-20,273.0,-60.0,34,-5,102.0,-15.0,91,-20,273.0,-60.0,0,0,0.0,0.0
82177c0f91d9618a,f1b2aa7853d1ed6e,2,Kamaru Usman,40,-1,120.0,-3.0,79,-18,237.0,-54.0,40,-1,120.0,-3.0,79,-18,237.0,-54.0,0,0,0.0,0.0
82177c0f91d9618a,f1b2aa7853d1ed6e,3,Kamaru Usman,29,21,87.0,63.0,50,-1,150.0,-3.0,29,21,87.0,63.0,50,-1,150.0,-3.0,0,0,0.0,0.0
82177c0f91d9618a,f1b2aa7853d1ed6e,4,Kamaru Usman,35,-1,105.0,-3.0,68,-8,204.0,-24.0,35,-1,105.0,-3.0,68,-8,204.0,-24.0,0,0,0.0,0.0
82177c0f91d9618a,f1b2aa7853d1ed6e,5,Kamaru Usman,37,18,133.2,64.8,72,12,259.2,43.19999999999999,37,18,133.2,64.8,72,12,259.2,43.19999999999999,2,2,7.199999999999999,7.199999999999999
efc40ec41114d8fa,e1248941344b3288,1,Alexander Volkanovski,27,8,81.0,24.0,56,16,168.0,48.0,27,8,81.0,24.0,56,16,168.0,48.0,0,0,0.0,0.0
efc40ec41114d8fa,e1248941344b3288,2,Alexander Volkanovski,28,6,84.0,18.0,48,-7,144.0,-21.0,28,6,84.0,18.0,48,-7,144.0,-21.0,0,0,0.0,0.0
efc40ec41114d8fa,e1248941344b3288,3,Alexander Volkanovski,35,13,105.0,39.0,63,3,189.0,9.0,35,13,105.0,39.0,63,3,189.0,9.0,0,0,0.0,0.0
efc40ec41114d8fa,e1248941344b3288,4,Alexander Volkanovski,36,-1,108.0,-3.0,75,4,225.0,12.0,36,-1,108.0,-3.0,75,4,225.0,12.0,0,0,0.0,0.0
efc40ec41114d8fa,e1248941344b3288,5,Alexander Volkanovski,31,-3,93.0,-9.0,61,-16,183.0,-48.0,31,-4,93.0,-12.0,61,-17,183.0,-51.0,0,0,0.0,0.0
36fcfd186a8d6df7,80fa8218c99f9c58,1,Amanda Nunes,42,31,126.0,93.0,87,64,261.0,192.0,43,21,129.0,63.0,88,52,264.0,156.0,0,0,0.0,0.0
36fcfd186a8d6df7,80fa8218c99f9c58,2,Amanda Nunes,9,-7,27.0,-21.0,26,-4,78.0,-12.0,33,4,99.0,12.0,51,8,153.0,24.0,0,0,0.0,0.0
36fcfd186a8d6df7,80fa8218c99f9c58,3,Amanda Nunes,16,8,48.0,24.0,44,34,132.0,102.0,47,30,141.0,90.0,80,60,240.0,180.0,0,0,0.0,0.0
36fcfd186a8d6df7,80fa8218c99f9c58,4,Amanda Nunes,12,8,36.0,24.0,24,18,72.0,54.0,22,-6,66.0,-18.0,39,6,117.0,18.0,0,0,0.0,0.0
36fcfd186a8d6df7,80fa8218c99f9c58,5,Amanda Nunes,0,-1,0.0,-3.0,3,-1,9.0,-3.0,54,24,162.0,72.0,79,36,237.0,108.0,0,0,0.0,0.0
b5ec939fd1edf048,fea79f9bc8c68769,1,Marlon Moraes,18,3,54.0,9.0,42,2,126.0,6.0,18,-2,54.0,-6.0,42,-3,126.0,-9.0,0,0,0.0,0.0
b5ec939fd1edf048,fea79f9bc8c68769,2,Marlon Moraes,21,-7,63.0,-21.0,54,-2,162.0,-6.0,21,-7,63.0,-21.0,54,-2,162.0,-6.0,0,0,0.0,0.0
b5ec939fd1edf048,fea79f9bc8c68769,3,Marlon Moraes,20,5,60.0,15.0,41,-10,123.0,-30.0,20,5,60.0,15.0,41,-10,123.0,-30.0,0,0,0.0,0.0
a0c82ba11a373008,d661ce4da776fc20,1,Petr Yan,15,6,45.0,18.0,34,-1,102.0,-3.0,16,4,48.0,12.0,35,-3,105.0,-9.0,0,0,0.0,0.0
a0c82ba11a373008,d661ce4da776fc20,2,Petr Yan,33,24,99.0,72.0,64,28,192.0,84.0,40,24,120.0,72.0,71,28,213.0,84.0,2,2,6.0,6.0
a0c82ba11a373008,d661ce4da776fc20,3,Petr Yan,6,6,125.5813953488372,125.5813953488372,10,5,209.30232558139534,104.65116279069767,6,6,125.5813953488372,125.5813953488372,10,5,209.30232558139534,104.65116279069767,1,1,20.930232558139533,20.930232558139533
ad5ef8d8678ff97f,f2b6fdb20675b11c,1,Mike Perry,5,-10,50.0,-100.0,10,-13,100.0,-130.0,5,-10,50.0,-100.0,10,-13,100.0,-130.0,0,-1,0.0,-10.0
c4eaeec8ac778b27,b9706f80d005036c,1,Ketlen Vieira,20,-6,61.85567010309279,-18.55670103092784,76,5,235.0515463917526,15.463917525773184,20,-6,61.85567010309279,-18.55670103092784,76,5,235.0515463917526,15.463917525773184,0,-1,0.0,-3.0927835051546393
dd88960598219eba,2e585c701f72fe55,1,Ian Heinisch,13,-6,39.0,-18.0,28,-26,84.0,-78.0,17,-4,51.0,-12.0,32,-24,96.0,-72.0,0,0,0.0,0.0
dd88960598219eba,2e585c701f72fe55,2,Ian Heinisch,17,-1,51.0,-3.0,31,-29,93.0,-87.0,19,-6,57.0,-18.0,33,-34,99.0,-102.0,0,0,0.0,0.0
dd88960598219eba,2e585c701f72fe55,3,Ian Heinisch,23,5,69.0,15.0,44,-8,132.0,-24.0,34,11,102.0,33.0,56,-1,168.0,-3.0,0,0,0.0,0.0
98dd88d83f57c17a,484acc7b0f856ce9,1,Ben Saunders,9,4,27.0,12.0,14,4,42.0,12.0,14,4,42.0,12.0,19,2,57.0,6.0,0,0,0.0,0.0
98dd88d83f57c17a,484acc7b0f856ce9,2,Ben Saunders,3,-22,9.152542372881356,-67.11864406779661,9,-28,27.45762711864407,-85.42372881355932,24,-6,73.22033898305085,-18.305084745762713,30,-12,91.52542372881356,-36.610169491525426,0,0,0.0,0.0
d42410f6f1039ab5,fbf0537e420e698e,1,Daniel Teymur,2,-18,6.569343065693431,-59.12408759124088,6,-30,19.708029197080293,-98.54014598540148,2,-35,6.569343065693431,-114.96350364963506,6,-64,19.708029197080293,-210.2189781021898,0,0,0.0,0.0
1881b1e85cceee13,853eb0dd5c0e2149,1,Kai Kara-France,29,2,87.0,6.0,71,-19,213.0,-57.0,29,2,87.0,6.0,71,-19,213.0,-57.0,0,0,0.0,0.0
1881b1e85cceee13,853eb0dd5c0e2149,2,Kai Kara-France,24,-6,72.0,-18.0,64,-20,192.0,-60.0,24,-6,72.0,-18.0,64,-20,192.0,-60.0,0,0,0.0,0.0
1881b1e85cceee13,853eb0dd5c0e2149,3,Kai Kara-France,29,-5,87.0,-15.0,96,-6,288.0,-18.0,29,-5,87.0,-15.0,96,-6,288.0,-18.0,0,0,0.0,0.0
35d0ef51fede263c,f72465a784c1b084,1,Jessica Eye,25,-1,75.0,-3.0,59,10,177.0,30.0,25,-12,75.0,-36.0,59,-1,177.0,-3.0,0,0,0.0,0.0
35d0ef51fede263c,f72465a784c1b084,2,Jessica Eye,35,26,105.0,78.0,65,35,195.0,105.0,37,26,111.0,78.0,67,35,201.0,105.0,0,0,0.0,0.0
35d0ef51fede263c,f72465a784c1b084,3,Jessica Eye,38,17,114.0,51.0,72,29,216.0,87.0,38,17,114.0,51.0,72,29,216.0,87.0,0,0,0.0,0.0
30523303e8d85c25,64facb6cc564262d,1,Punahele Soriano,26,18,118.78172588832487,82.23350253807106,44,27,201.01522842639594,123.3502538071066,26,15,118.78172588832487,68.52791878172589,46,26,210.1522842639594,118.78172588832487,2,2,9.137055837563452,9.137055837563452
e91f289f1b9f9519,b4ad3a06ee4d660c,1,Alistair Overeem,13,8,39.0,24.0,15,2,45.0,6.0,27,19,81.0,57.0,30,14,90.0,42.0,0,0,0.0,0.0
e91f289f1b9f9519,b4ad3a06ee4d660c,2,Alistair Overeem,14,-5,42.0,-15.0,20,-15,60.0,-45.0,17,-11,51.0,-33.0,24,-20,72.0,-60.0,0,0,0.0,0.0
e91f289f1b9f9519,b4ad3a06ee4d660c,3,Alistair Overeem,18,4,54.0,12.0,25,-8,75.0,-24.0,27,5,81.0,15.0,35,-6,105.0,-18.0,0,0,0.0,0.0
e91f289f1b9f9519,b4ad3a06ee4d660c,4,Alistair Overeem,18,-12,54.0,-36.0,28,-45,84.0,-135.0,18,-12,54.0,-36.0,28,-45,84.0,-135.0,0,0,0.0,0.0
e91f289f1b9f9519,b4ad3a06ee4d660c,5,Alistair Overeem,11,-10,33.445945945945944,-30.405405405405403,17,-38,51.689189189189186,-115.54054054054052,12,-9,36.486486486486484,-27.364864864864863,18,-37,54.729729729729726,-112.49999999999999,0,-1,0.0,-3.0405405405405403
3b8cac9910af1c61,cd2c4d30c6e13b47,1,Marina Rodriguez,22,1,66.0,3.0,53,21,159.0,63.0,27,2,81.0,6.0,58,21,174.0,63.0,0,0,0.0,0.0
3b8cac9910af1c61,cd2c4d30c6e13b47,2,Marina Rodriguez,29,16,87.0,48.0,71,32,213.0,96.0,29,15,87.0,45.0,71,31,213.0,93.0,0,0,0.0,0.0
3b8cac9910af1c61,cd2c4d30c6e13b47,3,Marina Rodriguez,5,-39,15.0,-117.0,16,-43,48.0,-129.0,5,-68,15.0,-204.0,16,-80,48.0,-240.0,0,0,0.0,0.0
bbc8e8a69e9bd106,ebc1f40e00e0c481,1,Stefan Struve,23,4,69.0,12.0,30,0,90.0,0.0,28,5,84.0,15.0,35,1,105.0,3.0,0,0,0.0,0.0
bbc8e8a69e9bd106,ebc1f40e00e0c481,2,Stefan Struve,30,-9,90.9090909090909,-27.272727272727266,47,-24,142.4242424242424,-72.72727272727272,35,-13,106.06060606060606,-39.39393939393938,52,-28,157.57575757575756,-84.84848484848484,0,-1,0.0,-3.0303030303030303
b5365d22172e414b,d4691518d012b9e7,1,Aspen Ladd,11,-4,33.0,-12.0,20,-4,60.0,-12.0,38,1,114.0,3.0,58,10,174.0,30.0,0,0,0.0,0.0
b5365d22172e414b,d4691518d012b9e7,2,Aspen Ladd,21,-10,63.0,-30.0,44,-11,132.0,-33.0,23,-31,69.0,-93.0,47,-32,141.0,-96.0,0,0,0.0,0.0
b5365d22172e414b,d4691518d012b9e7,3,Aspen Ladd,15,14,409.09090909090907,381.8181818181818,21,19,572.7272727272727,518.1818181818182,24,23,654.5454545454545,627.2727272727273,32,30,872.7272727272727,818.1818181818182,1,1,27.272727272727273,27.272727272727273
b87863a2de433824,efb96bf3e9ada36f,1,Song Yadong,10,0,30.0,0.0,50,29,150.0,87.0,13,1,39.0,3.0,54,31,162.0,93.0,0,0,0.0,0.0
b87863a2de433824,efb96bf3e9ada36f,2,Song Yadong,14,6,42.0,18.0,40,22,120.0,66.0,30,0,90.0,0.0,57,17,171.0,51.0,0,0,0.0,0.0
b87863a2de433824,efb96bf3e9ada36f,3,Song Yadong,6,-17,18.0,-51.0,15,-13,45.0,-39.0,6,-69,18.0,-207.0,16,-71,48.0,-213.0,0,0,0.0,0.0
b9ff9ebe19ae6358,5987b2458f4b5290,1,Ricky Simon,20,2,60.0,6.0,36,-6,108.0,-18.0,23,0,69.0,0.0,40,-7,120.0,-21.0,0,0,0.0,0.0
b9ff9ebe19ae6358,5987b2458f4b5290,2,Ricky Simon,13,-15,39.0,-45.0,39,-26,117.0,-78.0,16,-17,48.0,-51.0,42,-28,126.0,-84.0,0,0,0.0,0.0
b9ff9ebe19ae6358,5987b2458f4b5290,3,Ricky Simon,26,-18,78.0,-54.0,79,-16,237.0,-48.0,26,-18,78.0,-54.0,79,-16,237.0,-48.0,0,0,0.0,0.0
57d04160f5438654,4b47e71384a9522f,1,Tim Means,23,10,131.0126582278481,56.962025316455694,41,15,233.54430379746836,85.44303797468353,24,11,136.7088607594937,62.658227848101276,42,16,239.24050632911394,91.13924050632912,1,1,5.69620253164557,5.69620253164557
d9501c6985c1b38d,aa171d55d4b5208f,1,Billy Quarantillo,38,36,114.0,108.0,41,37,123.0,111.0,86,81,258.0,243.0,98,91,294.0,273.0,0,0,0.0,0.0
d9501c6985c1b38d,aa171d55d4b5208f,2,Billy Quarantillo,36,35,163.63636363636363,159.0909090909091,45,43,204.54545454545453,195.45454545454544,53,52,240.9090909090909,236.36363636363637,67,65,304.54545454545456,295.4545454545455,0,0,0.0,0.0
fa3f04be9344804b,d9c6f19f958643e9,1,Bryce Mitchell,6,4,20.76923076923077,13.846153846153847,7,3,24.230769230769234,10.384615384615387,24,18,83.07692307692308,62.30769230769231,28,19,96.92307692307693,65.76923076923077,0,0,0.0,0.0
a3f89ad71e1caa81,eb29176b03dfa888,1,Matt Wiman,3,-30,9.0,-90.0,4,-37,12.0,-111.0,5,-79,15.0,-237.0,6,-92,18.0,-276.0,0,0,0.0,0.0
a3f89ad71e1caa81,eb29176b03dfa888,2,Matt Wiman,3,-11,9.0,-33.0,12,-8,36.0,-24.0,6,-43,18.0,-129.0,16,-45,48.0,-135.0,0,0,0.0,0.0
a3f89ad71e1caa81,eb29176b03dfa888,3,Matt Wiman,4,-5,12.0,-15.0,6,-3,18.0,-9.0,9,-35,27.0,-105.0,11,-47,33.0,-141.0,0,0,0.0,0.0
652a956adab8ad0e,7dda2cf308f24a02,1,Virna Jandiroba,7,-1,21.0,-3.0,18,-6,54.0,-18.0,20,5,60.0,15.0,33,1,99.0,3.0,0,0,0.0,0.0
652a956adab8ad0e,7dda2cf308f24a02,2,Virna Jandiroba,0,-1,0.0,-11.842105263157894,2,-4,23.684210526315788,-47.36842105263158,0,-2,0.0,-23.684210526315788,2,-5,23.684210526315788,-59.21052631578947,0,0,0.0,0.0
81af3b60203d92df,f797f0c57a83353e,1,Trevor Smith,9,-15,27.0,-45.0,24,-33,72.0,-99.0,9,-15,27.0,-45.0,24,-33,72.0,-99.0,0,0,0.0,0.0
81af3b60203d92df,f797f0c57a83353e,2,Trevor Smith,17,-18,51.0,-54.0,39,-32,117.0,-96.0,17,-18,51.0,-54.0,39,-32,117.0,-96.0,0,0,0.0,0.0
81af3b60203d92df,f797f0c57a83353e,3,Trevor Smith,13,-19,46.98795180722892,-68.67469879518072,33,-22,119.27710843373494,-79.51807228915662,13,-19,46.98795180722892,-68.67469879518072,33,-22,119.27710843373494,-79.51807228915662,0,-1,0.0,-3.6144578313253013
c04274c8caa505dd,99df7d0a2a08a8a8,1,Jan Blachowicz,8,6,24.0,18.0,16,11,48.0,33.0,17,10,51.0,30.0,25,11,75.0,33.0,0,0,0.0,0.0
c04274c8caa505dd,99df7d0a2a08a8a8,2,Jan Blachowicz,15,6,45.0,18.0,38,23,114.0,69.0,21,5,63.0,15.0,44,22,132.0,66.0,0,0,0.0,0.0
c04274c8caa505dd,99df7d0a2a08a8a8,3,Jan Blachowicz,16,9,48.0,27.0,44,30,132.0,90.0,22,8,66.0,24.0,51,30,153.0,90.0,0,0,0.0,0.0
c04274c8caa505dd,99df7d0a2a08a8a8,4,Jan Blachowicz,17,16,51.0,48.0,34,25,102.0,75.0,23,8,69.0,24.0,40,17,120.0,51.0,0,0,0.0,0.0
c04274c8caa505dd,99df7d0a2a08a8a8,5,Jan Blachowicz,15,14,45.0,42.0,38,33,114.0,99.0,22,18,66.0,54.0,45,37,135.0,111.0,0,0,0.0,0.0
c63edd25d2201a46,eabf206b162b3b83,1,Paul Craig,31,24,93.0,72.0,58,34,174.0,102.0,45,31,135.0,93.0,72,40,216.0,120.0,0,0,0.0,0.0
c63edd25d2201a46,eabf206b162b3b83,2,Paul Craig,10,1,30.0,3.0,16,-8,48.0,-24.0,31,9,93.0,27.0,39,-8,117.0,-24.0,0,0,0.0,0.0
c63edd25d2201a46,eabf206b162b3b83,3,Paul Craig,10,1,30.0,3.0,25,7,75.0,21.0,30,15,90.0,45.0,49,20,147.0,60.0,0,0,0.0,0.0
7afe2a15ae7359e9,7026eca45f65377b,1,Jared Gordon,7,-3,73.25581395348837,-31.395348837209298,18,2,188.37209302325581,20.93023255813955,7,-3,73.25581395348837,-31.395348837209298,18,2,188.37209302325581,20.93023255813955,0,-1,0.0,-10.465116279069766
fc16ccf0994c6e50,f97c5433c77522d3,3,Nohelin Hernandez,0,-4,0.0,-21.05263157894737,1,-6,5.2631578947368425,-31.578947368421055,2,-21,10.526315789473685,-110.52631578947368,3,-25,15.789473684210526,-131.57894736842107,0,0,0.0,0.0
57b111b54a2d2323,886264a0c9f4ea5e,1,Andre Muniz,13,-3,39.0,-9.0,25,-1,75.0,-3.0,20,3,60.0,9.0,33,6,99.0,18.0,0,0,0.0,0.0
57b111b54a2d2323,886264a0c9f4ea5e,2,Andre Muniz,7,-1,21.0,-3.0,14,1,42.0,3.0,23,7,69.0,21.0,45,23,135.0,69.0,0,0,0.0,0.0
57b111b54a2d2323,886264a0c9f4ea5e,3,Andre Muniz,2,-3,6.0,-9.0,3,-5,9.0,-15.0,42,28,126.0,84.0,50,32,150.0,96.0,0,0,0.0,0.0
9e1ecdb9a8856a8c,4dcfb28c011c11b2,1,Wellington Turman,9,-3,27.0,-9.0,35,6,105.0,18.0,9,-4,27.0,-12.0,35,5,105.0,15.0,0,0,0.0,0.0
9e1ecdb9a8856a8c,4dcfb28c011c11b2,2,Wellington Turman,23,8,69.0,24.0,48,17,144.0,51.0,28,10,84.0,30.0,53,19,159.0,57.0,0,0,0.0,0.0
9e1ecdb9a8856a8c,4dcfb28c011c11b2,3,Wellington Turman,16,-6,48.0,-18.0,37,1,111.0,3.0,22,-3,66.0,-9.0,44,5,132.0,15.0,0,0,0.0,0.0
aa232e53d285cc6d,8f6a18831a120817,1,James Krause,10,4,30.0,12.0,14,6,42.0,18.0,22,15,66.0,45.0,28,19,84.0,57.0,0,0,0.0,0.0
aa232e53d285cc6d,8f6a18831a120817,2,James Krause,47,32,141.0,96.0,79,44,237.0,132.0,58,43,174.0,129.0,91,56,273.0,168.0,2,2,6.0,6.0
aa232e53d285cc6d,8f6a18831a120817,3,James Krause,45,25,156.37065637065638,86.87258687258687,81,25,281.4671814671815,86.87258687258688,45,25,156.37065637065638,86.87258687258687,81,25,281.4671814671815,86.87258687258688,1,1,3.4749034749034755,3.4749034749034755
094790e50afae55e,7bde387d50829adf,1,Eduardo Garagorri,6,-4,22.784810126582276,-15.189873417721518,16,-18,60.759493670886066,-68.35443037974684,6,-6,22.784810126582276,-22.784810126582276,16,-20,60.759493670886066,-75.9493670886076,0,0,0.0,0.0
22307b580e0c8d0d,a8283a4f415e1eb9,1,Francisco Trinaldo,4,-5,12.0,-15.0,13,-5,39.0,-15.0,8,-17,24.0,-51.0,17,-20,51.0,-60.0,0,0,0.0,0.0
22307b580e0c8d0d,a8283a4f415e1eb9,2,Francisco Trinaldo,15,-9,45.0,-27.0,58,8,174.0,24.0,15,-9,45.0,-27.0,58,8,174.0,24.0,0,0,0.0,0.0
22307b580e0c8d0d,a8283a4f415e1eb9,3,Francisco Trinaldo,12,-5,36.0,-15.0,51,4,153.0,12.0,13,-5,39.0,-15.0,52,4,156.0,12.0,0,0,0.0,0.0
e6a0f19af995c432,d317a5e2b3f88c5f,1,Warlley Alves,2,-4,6.0,-12.0,3,-8,9.0,-24.0,7,-2,21.0,-6.0,10,-4,30.0,-12.0,0,0,0.0,0.0
e6a0f19af995c432,d317a5e2b3f88c5f,2,Warlley Alves,1,-9,10.97560975609756,-98.78048780487805,8,-11,87.80487804878048,-120.73170731707317,1,-14,10.97560975609756,-153.65853658536585,8,-16,87.80487804878048,-175.60975609756093,0,0,0.0,0.0
80ce8f7d988d5e57,3a314d9fa7c6825d,1,Douglas Silva de,21,4,63.0,12.0,43,0,129.0,0.0,36,-6,108.0,-18.0,59,-9,177.0,-27.0,0,0,0.0,0.0
80ce8f7d988d5e57,3a314d9fa7c6825d,2,Douglas Silva de,14,-3,42.0,-9.0,38,-8,114.0,-24.0,24,-50,72.0,-150.0,48,-55,144.0,-165.0,0,0,0.0,0.0
80ce8f7d988d5e57,3a314d9fa7c6825d,3,Douglas Silva de,39,15,117.0,45.0,82,13,246.0,39.0,40,16,120.0,48.0,83,13,249.0,39.0,0,0,0.0,0.0
1800ffbb34ac7ed8,e0f959f65d0406b4,1,Isabela de Padua,8,-14,24.0,-42.0,20,-18,60.0,-54.0,51,-5,153.0,-15.0,70,-3,210.0,-9.0,0,-1,0.0,-3.0
1800ffbb34ac7ed8,e0f959f65d0406b4,2,Isabela de Padua,3,-3,9.0,-9.0,14,-3,42.0,-9.0,14,-59,42.0,-177.0,27,-65,81.0,-195.0,0,0,0.0,0.0
1800ffbb34ac7ed8,e0f959f65d0406b4,3,Isabela de Padua,4,1,12.0,3.0,8,0,24.0,0.0,25,-21,75.0,-63.0,31,-28,93.0,-84.0,0,0,0.0,0.0
18e1b0df8da7010e,9b7dfb3b7d99926a,1,Vanessa Melo,21,-20,63.0,-60.0,87,5,261.0,15.0,22,-19,66.0,-57.0,88,6,264.0,18.0,0,0,0.0,0.0
18e1b0df8da7010e,9b7dfb3b7d99926a,2,Vanessa Melo,6,-5,18.0,-15.0,9,-5,27.0,-15.0,37,1,111.0,3.0,40,1,120.0,3.0,0,0,0.0,0.0
18e1b0df8da7010e,9b7dfb3b7d99926a,3,Vanessa Melo,13,-14,39.0,-42.0,29,-15,87.0,-45.0,17,-61,51.0,-183.0,33,-70,99.0,-210.0,0,0,0.0,0.0
c3bb60dc82345a9f,87aa9fb63d6b51a1,1,Zabit Magomedsharipov,34,19,102.0,57.0,95,43,285.0,129.0,34,19,102.0,57.0,95,43,285.0,129.0,0,0,0.0,0.0
c3bb60dc82345a9f,87aa9fb63d6b51a1,2,Zabit Magomedsharipov,32,11,96.0,33.0,90,26,270.0,78.0,32,11,96.0,33.0,90,26,270.0,78.0,0,0,0.0,0.0
c3bb60dc82345a9f,87aa9fb63d6b51a1,3,Zabit Magomedsharipov,30,-14,90.0,-42.0,65,-32,195.0,-96.0,34,-57,102.0,-171.0,70,-74,210.0,-222.0,0,0,0.0,0.0
3cd1f2c31b4e325a,85073dbd1be65ed9,1,Greg Hardy,11,-12,33.0,-36.0,40,-5,120.0,-15.0,16,-7,48.0,-21.0,45,0,135.0,0.0,0,0,0.0,0.0
3cd1f2c31b4e325a,85073dbd1be65ed9,2,Greg Hardy,14,-18,42.0,-54.0,38,-13,114.0,-39.0,14,-18,42.0,-54.0,38,-13,114.0,-39.0,0,0,0.0,0.0
3cd1f2c31b4e325a,85073dbd1be65ed9,3,Greg Hardy,21,-10,63.0,-30.0,57,1,171.0,3.0,21,-10,63.0,-30.0,57,1,171.0,3.0,0,0,0.0,0.0
071a1cd551b7b4d5,a6cba6bb66c1a8c9,1,Danny Roberts,18,3,54.0,9.0,28,-14,84.0,-42.0,21,3,63.0,9.0,31,-17,93.0,-51.0,0,0,0.0,0.0
071a1cd551b7b4d5,a6cba6bb66c1a8c9,2,Danny Roberts,19,6,58.16326530612244,18.367346938775505,33,4,101.02040816326529,12.244897959183675,21,1,64.28571428571428,3.0612244897959187,37,1,113.26530612244896,3.0612244897959187,1,1,3.0612244897959178,3.0612244897959178
408fc024d3e91b0e,c3218c810959d279,1,Khadis Ibragimov,17,-9,51.0,-27.0,32,-9,96.0,-27.0,26,-12,78.0,-36.0,43,-10,129.0,-30.0,0,0,0.0,0.0
408fc024d3e91b0e,c3218c810959d279,2,Khadis Ibragimov,27,-8,81.0,-24.0,51,-10,153.0,-30.0,28,-16,84.0,-48.0,52,-18,156.0,-54.0,0,0,0.0,0.0
408fc024d3e91b0e,c3218c810959d279,3,Khadis Ibragimov,9,-11,27.0,-33.0,19,-19,57.0,-57.0,16,-23,48.0,-69.0,29,-31,87.0,-93.0,0,0,0.0,0.0
1317d7cd79495a0e,abd5fb12437eda21,1,Ramazan Emeev,10,-2,30.0,-6.0,27,-5,81.0,-15.0,14,1,42.0,3.0,31,-3,93.0,-9.0,0,0,0.0,0.0
1317d7cd79495a0e,abd5fb12437eda21,2,Ramazan Emeev,8,-7,24.0,-21.0,28,-9,84.0,-27.0,16,-5,48.0,-15.0,36,-7,108.0,-21.0,0,0,0.0,0.0
